age,education-num,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country
37,9.0,50, Self-emp-inc, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male, United-States
26,,20, Private, Bachelors, Never-married,, Own-child, Black, Female, United-States
25,13.0,35, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female, United-States
24,9.0,50, Private, HS-grad, Never-married, Farming-fishing, Own-child, Black, Male, United-States
30,9.0,15, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
40,9.0,40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
63,13.0,50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,
53,10.0,38, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female, United-States
29,10.0,40, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,
36,12.0,40, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
38,9.0,40, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male, United-States
18,9.0,25, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male, United-States
33,14.0,50, Private, Masters, Never-married, Prof-specialty, Not-in-family, Black, Male, United-States
27,10.0,50, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male, United-States
31,9.0,40, Private, HS-grad, Never-married,, Own-child, Asian-Pac-Islander, Female, Vietnam
33,13.0,60, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male, United-States
29,14.0,30, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
25,12.0,45, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male, United-States
52,10.0,40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States
42,9.0,40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
42,13.0,40, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male, United-States
36,13.0,50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female, Iran
58,11.0,60, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female, United-States
62,13.0,50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
30,13.0,55, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
49,14.0,56, Federal-gov, Masters, Never-married, Exec-managerial, Not-in-family, White, Male, United-States
23,9.0,40, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male, United-States
27,10.0,40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
51,9.0,40, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female, United-States
73,10.0,40, Federal-gov, Some-college, Widowed, Tech-support, Not-in-family, White, Female, United-States
77,11.0,25,, Assoc-voc, Married-spouse-absent,, Not-in-family, White, Female, United-States
26,13.0,40, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female, United-States
53,4.0,56, Private, 7th-8th, Divorced, Machine-op-inspct, Unmarried, Black, Female, United-States
32,6.0,35, Private, 10th, Married-civ-spouse, Exec-managerial, Wife, White, Female, United-States
54,10.0,44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
42,13.0,40, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female, United-States
41,7.0,40, Private, 11th, Divorced, Other-service, Unmarried, Other, Female, United-States
44,13.0,40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
28,9.0,50, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Male, Puerto-Rico
65,9.0,20, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female, United-States
28,2.0,35, Private, 1st-4th, Married-spouse-absent, Other-service, Own-child, Other, Female, Dominican-Republic
80,15.0,35, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
52,9.0,38, Private, HS-grad, Divorced, Other-service, Other-relative, Black, Female, United-States
53,10.0,40, State-gov, Some-college, Never-married, Protective-serv, Not-in-family, White, Female, United-States
39,14.0,40, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male, United-States
23,9.0,40, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male, United-States
61,14.0,40, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male, United-States
33,9.0,45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
60,10.0,40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male, United-States
48,9.0,50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Wife, White, Female, United-States
37,7.0,37, Self-emp-not-inc, 11th, Never-married, Farming-fishing, Own-child, White, Male, United-States
31,9.0,40, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, White, Female, United-States
28,6.0,40, Private, 10th, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Male, Mexico
37,6.0,35, Private, 10th, Divorced, Exec-managerial, Unmarried, White, Female, United-States
40,16.0,60, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
28,3.0,40, Private, 5th-6th, Never-married, Craft-repair, Other-relative, White, Male, Mexico
59,16.0,50, Private, Doctorate, Never-married, Prof-specialty, Not-in-family, White, Male, United-States
63,9.0,40, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Male, United-States
50,9.0,40, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States
34,11.0,50, Self-emp-not-inc, Assoc-voc, Never-married, Farming-fishing, Not-in-family, White, Male, United-States
84,13.0,20, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States
39,9.0,40, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female, United-States
22,7.0,40, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Male, United-States
38,9.0,40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
32,9.0,50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
43,9.0,40, State-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female, United-States
53,14.0,35, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Female, United-States
47,13.0,40, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female, United-States
59,13.0,60, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
38,10.0,50, Private, Some-college, Divorced, Tech-support, Unmarried, White, Female, United-States
51,14.0,42, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
59,14.0,40, Private, Masters, Widowed, Prof-specialty, Not-in-family, White, Female, United-States
48,6.0,45, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
33,2.0,35, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male, Mexico
45,9.0,40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
35,13.0,40, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male, United-States
19,10.0,15, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female, United-States
52,8.0,40, Local-gov, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
34,9.0,40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States
49,9.0,45, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female, United-States
45,10.0,40, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male, United-States
24,9.0,45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
38,9.0,60, Private, HS-grad, Separated, Sales, Not-in-family, White, Male, United-States
21,10.0,48, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male, Mexico
28,13.0,40, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female, United-States
28,13.0,45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
27,13.0,40, Federal-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female, United-States
26,13.0,40, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female, United-States
40,9.0,45, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Wife, White, Female, United-States
30,3.0,40, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male, Mexico
34,9.0,40, Private, HS-grad, Never-married, Sales, Own-child, White, Female, United-States
75,16.0,40,, Doctorate, Never-married,, Not-in-family, White, Male, United-States
28,9.0,40, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female, United-States
25,10.0,22, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, White, Female, United-States
36,9.0,38, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female, United-States
66,9.0,20, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
62,9.0,40, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male, United-States
34,13.0,40, Private, Bachelors, Never-married, Sales, Own-child, Black, Female, United-States
36,10.0,60, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male, United-States
30,9.0,40, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, Black, Male, United-States
49,13.0,40, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male, United-States
42,9.0,40, Private, HS-grad, Never-married, Other-service, Own-child, White, Female, United-States
48,14.0,40, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male, United-States
19,10.0,20, Private, Some-college, Never-married, Other-service, Own-child, White, Male, United-States
32,10.0,40, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female, United-States
46,13.0,40, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male, United-States
38,13.0,42, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male, United-States
23,10.0,40, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, White, Female, United-States
18,6.0,27, Private, 10th, Never-married, Farming-fishing, Own-child, White, Male, United-States
41,10.0,40, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Male, United-States
21,9.0,40, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female, United-States
24,5.0,40,, 9th, Never-married,, Own-child, White, Male, United-States
51,9.0,40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
20,10.0,35, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Female, United-States
29,10.0,40, Federal-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male, United-States
34,10.0,50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
20,10.0,40, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,
36,7.0,40, Private, 11th, Separated, Machine-op-inspct, Not-in-family, Black, Male, United-States
28,10.0,40,, Some-college, Never-married,, Own-child, Black, Female, United-States
42,13.0,48, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
17,6.0,30, Private, 10th, Never-married, Other-service, Own-child, White, Female, United-States
54,10.0,41, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male, United-States
47,9.0,45, Private, HS-grad, Divorced, Sales, Unmarried, White, Female, United-States
35,14.0,40, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
38,11.0,50, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States
50,12.0,45, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
26,14.0,40, Private, Masters, Never-married, Other-service, Own-child, White, Female, United-States
24,9.0,40, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male, United-States
31,6.0,40, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male, United-States
57,14.0,40, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male, United-States
36,13.0,50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
55,9.0,40,, HS-grad, Never-married,, Not-in-family, White, Female, United-States
47,13.0,40, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male, United-States
27,9.0,46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, Canada
43,9.0,45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
58,13.0,40, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
62,4.0,40, Private, 7th-8th, Married-civ-spouse, Protective-serv, Husband, White, Male, Cuba
35,13.0,45, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male, United-States
33,10.0,40, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male, United-States
46,13.0,40, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
26,10.0,40, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female, United-States
33,14.0,40, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
46,11.0,40, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female, United-States
34,9.0,20, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female, United-States
31,10.0,45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
39,9.0,60, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
69,11.0,25, Private, Assoc-voc, Widowed, Sales, Not-in-family, White, Female, United-States
